drainage_area,slope,log_area,log_slope
12.398898,0.614782,2.517608,-0.486487
12.985225,0.598827,2.563812,-0.512782
13.539334,0.588697,2.605599,-0.529843
14.064291,0.583115,2.643639,-0.539372
14.562114,0.580496,2.678423,-0.543873
15.059459,0.575468,2.712006,-0.552572
15.573124,0.557249,2.745547,-0.584743
16.104105,0.522982,2.779074,-0.648209
16.644512,0.479853,2.812081,-0.734276
17.194773,0.434261,2.844605,-0.834109
17.759090,0.389076,2.876898,-0.943980
18.343912,0.345245,2.909298,-1.063500
18.957138,0.303062,2.942181,-1.193816
19.609062,0.262650,2.975992,-1.336935
20.312178,0.224033,3.011221,-1.495960
21.084171,0.187204,3.048523,-1.675554
21.952303,0.152124,3.088872,-1.883057
22.958656,0.118723,3.133695,-2.130963
24.169268,0.087046,3.185082,-2.441322
25.731623,0.057016,3.247721,-2.864417
28.000769,0.028162,3.332232,-3.569782
7503.874023,0.002634,8.923175,-5.939233
1910.423096,0.003473,7.555080,-5.662765
64.819443,0.029152,4.171606,-3.535235
58.338181,0.054705,4.066257,-2.905806
53.751205,0.079628,3.984366,-2.530390
50.033398,0.104097,3.912691,-2.262429
46.867981,0.128056,3.847335,-2.055291
44.086983,0.151426,3.786165,-1.887656
41.586411,0.174257,3.727773,-1.747222
39.320602,0.196510,3.671749,-1.627040
37.249290,0.218201,3.617633,-1.522340
35.334610,0.239296,3.564863,-1.430054
33.560139,0.259729,3.513339,-1.348115
31.904495,0.279457,3.462747,-1.274907
30.353773,0.298388,3.412921,-1.209362
28.893303,0.316452,3.363610,-1.150584
27.514416,0.333529,3.314710,-1.098027
26.208363,0.349501,3.266079,-1.051250
24.966583,0.364265,3.217538,-1.009872
23.782532,0.377689,3.168951,-0.973683
22.650419,0.389650,3.120178,-0.942505
21.563749,0.400005,3.071014,-0.916277
20.516939,0.408665,3.021251,-0.894860
19.506609,0.415474,2.970753,-0.878335
18.530130,0.420313,2.919398,-0.866756
17.583250,0.423090,2.866947,-0.860170
16.660936,0.423706,2.813067,-0.858715
15.762547,0.422073,2.757637,-0.862576
14.884066,0.418112,2.700291,-0.872006
14.022664,0.411802,2.640675,-0.887212
13.176966,0.403065,2.578470,-0.908658
12.344098,0.391920,2.513178,-0.936697
11.522367,0.378353,2.444290,-0.971927
10.710526,0.362371,2.371227,-1.015086
9.904469,0.344084,2.292986,-1.066870
9.102795,0.323526,2.208581,-1.128475
8.305060,0.300737,2.116865,-1.201518
8.060580,0.447079,2.086986,-0.805021
9.109221,0.618963,2.209287,-0.479709
10.202401,0.700338,2.322623,-0.356192
11.312312,0.780872,2.425892,-0.247344
12.420317,0.905668,2.519334,-0.099082
13.508583,1.109352,2.603325,0.103776
14.561488,1.419401,2.678380,0.350235
15.571716,1.840080,2.745456,0.609809
16.542423,2.329538,2.805928,0.845670
17.484041,2.790737,2.861289,1.026306
18.409111,3.096996,2.912846,1.130433
19.330332,3.147244,2.961675,1.146527
20.259121,2.915953,3.008605,1.070197
21.204985,2.464272,3.054236,0.901897
22.174704,1.911225,3.098952,0.647744
23.172014,1.386032,3.142945,0.326445
24.197304,0.983121,3.186241,-0.017023
25.247501,0.735474,3.228727,-0.307241
26.316090,0.617909,3.270181,-0.481414
44.341377,0.596198,3.791918,-0.517183
44.353436,0.668826,3.792190,-0.402232
44.442013,0.826912,3.794185,-0.190057
44.599800,1.094519,3.797729,0.090315
44.787971,1.463481,3.801940,0.380818
44.938824,1.887982,3.805302,0.635509
44.974121,2.294062,3.806087,0.830324
44.829800,2.597115,3.802873,0.954401
44.494156,2.724051,3.795358,1.002120
44.062164,2.638607,3.785601,0.970251
43.874081,2.362293,3.781324,0.859633
44.430954,1.973728,3.793936,0.679924
45.753197,1.573341,3.823262,0.453202
47.390148,1.237616,3.858414,0.213187
48.462337,0.997604,3.880787,-0.002399
48.125271,0.846975,3.873807,-0.166084
46.802223,0.762236,3.845931,-0.271500
45.085999,0.718674,3.808572,-0.330348
43.243378,0.697411,3.766844,-0.360381
41.387730,0.685810,3.722984,-0.377155
39.572285,0.674149,3.678129,-0.394305
37.852829,0.648462,3.633706,-0.433151
36.484982,0.569403,3.596901,-0.563167
35.179405,0.460917,3.560461,-0.774538
33.730404,0.432634,3.518400,-0.837862
32.314632,0.417427,3.475520,-0.873645
30.952120,0.403540,3.432441,-0.907481
29.676674,0.389309,3.390361,-0.943382
28.490082,0.374252,3.349556,-0.982825
27.364368,0.358494,3.309242,-1.025844
26.306173,0.342300,3.269804,-1.072067
25.352074,0.327154,3.232861,-1.117324
24.513102,0.315374,3.199208,-1.153995
23.777342,0.302974,3.168733,-1.194107
23.129774,0.290121,3.141121,-1.237456
22.591196,0.276893,3.117560,-1.284123
22.222675,0.263447,3.101113,-1.333904
22.095196,0.249658,3.095360,-1.387664
22.252096,0.235745,3.102436,-1.445007
22.815374,0.221796,3.127435,-1.505996
24.022976,0.207972,3.179011,-1.570351
26.328846,0.194453,3.270665,-1.637566
30.367353,0.181020,3.413368,-1.709149
36.240788,0.167913,3.590185,-1.784309
42.447266,0.155300,3.748262,-1.862397
44.270237,0.143334,3.790313,-1.942575
38.098927,0.132059,3.640186,-2.024505
28.383686,0.121763,3.345815,-2.105677
21.427719,0.118073,3.064685,-2.136456
17.254406,0.119595,2.848068,-2.123648
14.540538,0.123249,2.676940,-2.093548
12.729016,0.129131,2.543884,-2.046925
11.523466,0.137302,2.444385,-1.985569
10.709938,0.147739,2.371172,-1.912305
10.133954,0.160084,2.315892,-1.832058
9.728591,0.176564,2.275069,-1.734074
9.390215,0.203179,2.239668,-1.593669
9.085783,0.231216,2.206711,-1.464405
8.813102,0.260426,2.176239,-1.345438
8.547368,0.290340,2.145623,-1.236703
8.267588,0.320481,2.112343,-1.137934
8.089722,0.753109,2.090594,-0.283545
9.027080,0.717779,2.200229,-0.331593
9.902439,0.683472,2.292781,-0.380570
10.710780,0.652529,2.371251,-0.426900
11.456752,0.626659,2.438579,-0.467352
12.146612,0.606867,2.497050,-0.499446
12.785517,0.593281,2.548313,-0.522087
13.377892,0.585157,2.593603,-0.535874
13.927406,0.581179,2.633859,-0.542697
14.445179,0.578739,2.670361,-0.546903
14.980235,0.569725,2.706732,-0.562601
15.516005,0.546585,2.741872,-0.604065
16.044687,0.509790,2.775378,-0.673756
16.573738,0.466372,2.807819,-0.762773
17.109749,0.421513,2.839648,-0.863906
17.658335,0.377340,2.871208,-0.974608
18.223734,0.334555,2.902725,-1.094955
18.811384,0.293392,2.934462,-1.226245
19.428204,0.253963,2.966726,-1.370565
20.085045,0.216293,2.999976,-1.531120
20.797070,0.180346,3.034812,-1.712881
21.584133,0.146107,3.071958,-1.923418
22.482012,0.113493,3.112716,-2.176014
23.550650,0.082497,3.159153,-2.494998
24.906538,0.053057,3.215130,-2.936394
26.889172,0.024561,3.291724,-3.706598
9202.779297,0.000517,9.127261,-7.567678
66.261757,0.004602,4.193613,-5.381170
58.479290,0.030849,4.068673,-3.478636
53.867504,0.056000,3.986527,-2.882408
50.207180,0.080700,3.916158,-2.517018
47.208027,0.104704,3.854564,-2.256619
44.557529,0.128298,3.796781,-2.053401
42.146626,0.151320,3.741155,-1.888362
39.942631,0.173792,3.687444,-1.749897
37.905258,0.195742,3.635090,-1.630960
36.010857,0.217182,3.583820,-1.527019
34.245163,0.238008,3.533545,-1.435449
32.585796,0.258238,3.483876,-1.353874
31.027447,0.277756,3.434872,-1.281013
29.555786,0.296515,3.386280,-1.215659
28.163298,0.314409,3.338020,-1.157060
26.841640,0.331341,3.289954,-1.104608
25.583735,0.347187,3.241957,-1.057892
24.384315,0.361832,3.193940,-1.016576
23.236584,0.375151,3.145728,-0.980428
22.135605,0.387028,3.097187,-0.949259
21.077047,0.397306,3.048185,-0.923047
20.057516,0.405874,2.998604,-0.901712
19.071333,0.412628,2.948186,-0.885208
18.116205,0.417414,2.896807,-0.873677
17.188389,0.420155,2.844234,-0.867133
16.286102,0.420713,2.790312,-0.865803
15.404651,0.419065,2.734669,-0.869728
14.543104,0.415081,2.677117,-0.879282
13.699688,0.408735,2.617373,-0.894688
12.871161,0.399992,2.554989,-0.916311
12.055547,0.388836,2.489525,-0.944598
11.251179,0.375265,2.420473,-0.980123
10.455371,0.359310,2.347116,-1.023569
9.668042,0.341007,2.268826,-1.075852
8.886292,0.320440,2.184510,-1.138059
8.107254,0.297697,2.092759,-1.211679
8.813590,0.613110,2.176295,-0.489212
9.850973,0.695547,2.287570,-0.363057
10.910252,0.774771,2.389703,-0.255188
11.968902,0.896883,2.482312,-0.108830
13.012425,1.096527,2.565905,0.092148
14.028145,1.401562,2.641066,0.337587
15.010740,1.817566,2.708766,0.597498
15.963511,2.304972,2.770306,0.835068
16.894638,2.768970,2.826996,1.018476
17.813957,3.083102,2.879982,1.125936
18.730932,3.143735,2.930176,1.145412
19.653690,2.921453,2.978265,1.072081
20.588945,2.474649,3.024754,0.906099
21.541979,1.921965,3.070004,0.653348
22.516464,1.394196,3.114247,0.332318
23.514145,0.987920,3.157602,-0.012153
24.534124,0.737652,3.200065,-0.304283
25.571945,0.618667,3.241496,-0.480187
48.633511,0.596547,3.884313,-0.516597
48.308285,0.671615,3.877603,-0.398069
47.977058,0.834341,3.870723,-0.181113
47.654675,1.108990,3.863981,0.103450
47.345322,1.486511,3.857468,0.396432
47.048615,1.918908,3.851181,0.651756
46.767879,2.328981,3.845197,0.845431
46.512596,2.629051,3.839723,0.966623
46.298557,2.745144,3.835111,1.009833
46.137142,2.644188,3.831618,0.972364
46.014503,2.353737,3.828957,0.856004
45.877800,1.956499,3.825981,0.671157
45.636070,1.553774,3.820698,0.440687
45.153957,1.220875,3.810078,0.199568
44.325138,0.986330,3.791552,-0.013764
43.163017,0.841276,3.764984,-0.172835
41.771191,0.760757,3.732207,-0.273441
40.244606,0.719843,3.694976,-0.328722
38.650707,0.700075,3.654565,-0.356568
37.031525,0.689373,3.611770,-0.371973
35.415688,0.678701,3.567155,-0.387574
33.841976,0.655773,3.521702,-0.421940
32.514587,0.591112,3.481689,-0.525750
31.747725,0.469004,3.457821,-0.757145
30.521692,0.436663,3.418438,-0.828594
29.270887,0.420763,3.376593,-0.865686
28.069593,0.406414,3.334687,-0.900383
26.882950,0.391762,3.291492,-0.937101
25.767540,0.376236,3.249116,-0.977539
24.737108,0.364532,3.208304,-1.009141
23.754595,0.353553,3.167776,-1.039721
22.814587,0.341852,3.127400,-1.073377
21.950520,0.329422,3.088791,-1.110414
21.176632,0.316445,3.052898,-1.150605
20.495676,0.302980,3.020214,-1.194089
19.896233,0.289002,2.990530,-1.241322
19.370165,0.274609,2.963734,-1.292408
18.955372,0.259916,2.942087,-1.347397
18.713213,0.245083,2.929230,-1.406159
18.669033,0.230093,2.926866,-1.469270
18.889347,0.215155,2.938598,-1.536395
19.471010,0.200376,2.968927,-1.607558
20.712378,0.185781,3.030731,-1.683189
23.243252,0.171433,3.146015,-1.763562
27.611616,0.157717,3.318237,-1.846954
33.946972,0.144392,3.524800,-1.935225
38.529480,0.131760,3.651424,-2.026775
35.496563,0.119778,3.569436,-2.122115
26.544863,0.108619,3.278836,-2.219910
19.401436,0.103786,2.965347,-2.265420
15.375607,0.106300,2.732782,-2.241487
12.935221,0.111103,2.559954,-2.197297
11.441416,0.118206,2.437240,-2.135326
10.536767,0.127670,2.354871,-2.058304
10.003164,0.138683,2.302901,-1.975562
9.639982,0.159605,2.265919,-1.835053
9.356931,0.186730,2.236117,-1.678091
9.148123,0.215320,2.213549,-1.535631
8.936463,0.245164,2.190140,-1.405829
8.705537,0.275995,2.163959,-1.287372
8.492513,0.306948,2.139185,-1.181078
8.255972,0.338041,2.110937,-1.084589
8.022787,0.368457,2.082286,-0.998433
8.173738,0.943358,2.100926,-0.058309
8.356406,0.928601,2.123028,-0.074076
8.416972,0.909064,2.130250,-0.095340
8.345842,0.885165,2.121763,-0.121982
8.117134,0.857415,2.093977,-0.153833
8.221076,0.697842,2.106701,-0.359763
9.187718,0.666899,2.217868,-0.405117
10.111531,0.638960,2.313676,-0.447914
10.967417,0.616064,2.394929,-0.484404
11.751394,0.599173,2.463972,-0.512206
12.467677,0.588203,2.523139,-0.530682
13.121414,0.582254,2.574246,-0.540848
13.719582,0.579731,2.618824,-0.545191
14.307254,0.575144,2.660767,-0.553135
14.884595,0.561502,2.700327,-0.577139
15.460635,0.533520,2.738297,-0.628259
16.015930,0.494642,2.773584,-0.703920
16.554586,0.451303,2.806663,-0.795615
17.089590,0.407362,2.838470,-0.898053
17.628824,0.364330,2.869535,-1.009694
18.179111,0.322691,2.900273,-1.131060
18.745398,0.282652,2.930948,-1.263539
19.334496,0.244287,2.961891,-1.409410
19.953770,0.207638,2.993418,-1.571960
20.615566,0.172659,3.026046,-1.756437
21.336403,0.139324,3.060415,-1.970952
22.143612,0.107567,3.097549,-2.229643
23.089319,0.077332,3.139370,-2.559653
24.273697,0.048527,3.189393,-3.025640
25.995113,0.020624,3.257909,-3.881292
58.915443,0.007339,4.076103,-4.914488
53.309631,0.033047,3.976117,-3.409833
50.013058,0.057718,3.912284,-2.852181
47.252216,0.081884,3.855500,-2.502447
44.740097,0.105562,3.800870,-2.248455
42.459229,0.128746,3.748544,-2.049914
40.381958,0.151281,3.698383,-1.888614
38.453045,0.173357,3.649438,-1.752402
36.623459,0.194948,3.600689,-1.635021
34.892895,0.216063,3.552283,-1.532187
33.259449,0.236601,3.504339,-1.441381
31.713928,0.256529,3.456756,-1.360514
30.245182,0.275812,3.409337,-1.288035
28.850105,0.294336,3.362114,-1.223032
27.522545,0.312017,3.315005,-1.164696
26.255819,0.328758,3.267888,-1.112433
25.044930,0.344427,3.220671,-1.065873
23.884588,0.358927,3.173233,-1.024637
22.771395,0.372101,3.125505,-0.988590
21.700668,0.383860,3.077343,-0.957478
20.668898,0.394032,3.028630,-0.931324
19.672129,0.402517,2.979203,-0.910017
18.708494,0.409174,2.928978,-0.893615
17.773218,0.413900,2.877693,-0.882130
16.864368,0.416584,2.825203,-0.875667
15.978539,0.417122,2.771246,-0.874377
15.115194,0.415422,2.715700,-0.878459
14.270929,0.411423,2.658225,-0.888134
13.442684,0.405085,2.598435,-0.903659
12.629021,0.396357,2.535997,-0.925441
11.829080,0.385206,2.470561,-0.953976
11.039940,0.371672,2.401520,-0.989744
10.260640,0.355743,2.328315,-1.033546
9.487583,0.337523,2.249984,-1.086123
8.720729,0.316999,2.165703,-1.148855
8.572624,0.604599,2.148574,-0.503190
9.561296,0.690067,2.257723,-0.370966
10.580885,0.768684,2.359049,-0.263075
11.603619,0.888664,2.451317,-0.118036
12.616196,1.085030,2.534981,0.081607
13.609645,1.385965,2.610779,0.326397
14.580289,1.798100,2.679671,0.586730
15.530345,2.283739,2.742796,0.825814
16.465797,2.749859,2.801285,1.011550
17.393673,3.070203,2.856107,1.121744
18.320404,3.139185,2.908015,1.143963
19.251625,2.924315,2.957595,1.073060
20.191959,2.481752,3.005284,0.908965
21.145140,1.929759,3.051410,0.657395
22.113979,1.400283,3.096210,0.336674
23.100260,0.991554,3.139844,-0.008481
24.103874,0.739308,3.182373,-0.302040
25.121582,0.619231,3.223727,-0.479277
48.739883,0.597524,3.886498,-0.514961
47.856499,0.674996,3.868207,-0.393048
46.925144,0.842497,3.848554,-0.171386
45.970417,1.124631,3.827998,0.117455
45.022087,1.511458,3.807153,0.413075
44.115883,1.952563,3.786820,0.669143
43.289349,2.367135,3.767907,0.861680
42.572350,2.664044,3.751205,0.979845
41.974743,2.768370,3.737068,1.018259
41.478325,2.650342,3.725171,0.974689
41.036728,2.344055,3.714467,0.851882
40.583107,1.937860,3.703352,0.661585
40.039036,1.534338,3.689855,0.428099
39.339119,1.205971,3.672219,0.187285
38.462551,0.977503,3.649685,-0.022754
37.442268,0.837618,3.622800,-0.177193
36.331577,0.760616,3.592687,-0.273626
35.170368,0.721773,3.560204,-0.326044
33.974922,0.703125,3.525623,-0.352221
32.747505,0.693092,3.488827,-0.366592
31.494104,0.683220,3.449800,-0.380938
30.248163,0.662661,3.409435,-0.411492
29.169752,0.608175,3.373132,-0.497292
28.644499,0.482113,3.354961,-0.729577
27.724859,0.440767,3.322329,-0.819238
26.665936,0.423931,3.283387,-0.858184
25.604130,0.410692,3.242754,-0.889911
24.583858,0.401767,3.202090,-0.911884
23.567242,0.391978,3.159858,-0.936550
22.588032,0.381280,3.117420,-0.964221
21.673422,0.369792,3.076087,-0.994815
20.804192,0.357567,3.035154,-1.028432
19.968731,0.344576,2.994168,-1.065439
19.184635,0.330984,2.954110,-1.105684
18.474667,0.316793,2.916400,-1.149506
17.855644,0.301985,2.882320,-1.197379
17.311022,0.286564,2.851343,-1.249795
16.827618,0.270784,2.823021,-1.306435
16.426983,0.254866,2.798925,-1.367016
16.163206,0.238849,2.782737,-1.431923
16.015800,0.222810,2.773576,-1.501434
16.063311,0.206702,2.776538,-1.576479
16.347477,0.190833,2.794074,-1.656357
16.996115,0.175266,2.832985,-1.741450
18.403316,0.160174,2.912531,-1.831493
21.124807,0.145579,3.050448,-1.927039
25.997650,0.131547,3.258006,-2.028393
31.326231,0.118149,3.444456,-2.135811
31.025122,0.105479,3.434797,-2.249243
23.752184,0.093521,3.167674,-2.369564
16.944201,0.088139,2.829926,-2.428845
13.215315,0.091808,2.581376,-2.388052
11.221603,0.097668,2.417841,-2.326184
10.198714,0.105930,2.322262,-2.244974
9.696472,0.115845,2.271762,-2.155505
9.431918,0.140284,2.244099,-1.964089
9.311050,0.167678,2.231202,-1.785708
9.190774,0.196654,2.218200,-1.626310
9.060262,0.226948,2.203898,-1.483033
8.916156,0.258357,2.187865,-1.353414
8.749993,0.290108,2.169053,-1.237502
8.574768,0.321924,2.148824,-1.133441
8.374826,0.353267,2.125230,-1.040530
8.169664,0.383635,2.100428,-0.958064
8.320681,0.935504,2.118744,-0.066670
8.709555,0.924612,2.164421,-0.078382
9.024750,0.908883,2.199971,-0.095539
9.247116,0.888690,2.224312,-0.118007
9.366588,0.864532,2.237149,-0.145567
9.369778,0.837039,2.237489,-0.177884
9.227126,0.806902,2.222148,-0.214552
8.888090,0.774911,2.184712,-0.255007
8.351031,0.741678,2.122385,-0.298840
8.309483,0.647425,2.117397,-0.434753
9.248740,0.624702,2.224487,-0.470480
10.220086,0.605659,2.324355,-0.501437
11.127846,0.592100,2.409451,-0.524079
11.958076,0.583992,2.481407,-0.537868
12.708171,0.580303,2.542245,-0.544205
13.408958,0.577253,2.595923,-0.549474
14.076432,0.569271,2.644502,-0.563399
14.727050,0.550261,2.689686,-0.597363
15.356634,0.518044,2.731548,-0.657696
15.956911,0.477798,2.769892,-0.738566
16.531395,0.434896,2.805261,-0.832647
17.089247,0.392061,2.838449,-0.936337
17.640799,0.350256,2.870214,-1.049091
18.192713,0.309849,2.901021,-1.171671
18.751492,0.271000,2.931273,-1.305637
19.324165,0.233778,2.961356,-1.453383
19.918604,0.198210,2.991654,-1.618429
20.544107,0.164270,3.022574,-1.806241
21.216951,0.131897,3.054800,-2.025734
21.958231,0.101042,3.089142,-2.292221
22.812145,0.071638,3.127293,-2.636128
23.875956,0.043533,3.172872,-3.134229
25.461063,0.016289,3.237150,-4.117280
4048.500732,0.001186,8.306102,-6.736856
53.059803,0.010521,3.971420,-4.554388
49.271358,0.035595,3.897343,-3.335552
46.825615,0.059772,3.846430,-2.817210
44.622616,0.083429,3.798241,-2.483755
42.585869,0.106564,3.751522,-2.239014
40.661671,0.129227,3.705286,-2.046187
38.836578,0.151308,3.659363,-1.888437
37.103886,0.173035,3.613722,-1.754263
35.457207,0.194160,3.568327,-1.639070
33.882748,0.214861,3.522906,-1.537764
32.371330,0.235067,3.477273,-1.447883
30.926619,0.254665,3.431617,-1.367805
29.544640,0.273636,3.385902,-1.295957
28.222309,0.291880,3.340113,-1.231414
26.954229,0.309311,3.294140,-1.173408
25.738281,0.325813,3.247979,-1.121431
24.571772,0.341265,3.201598,-1.075097
23.449745,0.355568,3.154860,-1.034039
22.369316,0.368568,3.107690,-0.998129
21.327820,0.380171,3.060012,-0.967135
20.322258,0.390209,3.011717,-0.941072
19.348999,0.398571,2.962641,-0.919870
18.405313,0.405142,2.912639,-0.903518
17.489639,0.409779,2.861609,-0.892138
16.598040,0.412407,2.809285,-0.885745
15.730002,0.412888,2.755570,-0.884580
14.881679,0.411171,2.700131,-0.888746
14.051170,0.407177,2.642706,-0.898507
13.237400,0.400839,2.583046,-0.914196
12.438570,0.392122,2.520802,-0.936182
11.651792,0.381031,2.455460,-0.964874
10.875978,0.367548,2.386556,-1.000901
10.108582,0.351715,2.313385,-1.044934
9.349063,0.333555,2.235276,-1.097947
8.593986,0.313166,2.151063,-1.161023
8.384865,0.592670,2.126428,-0.523117
9.328504,0.683777,2.233075,-0.380124
10.316969,0.762461,2.333790,-0.271204
11.311673,0.880852,2.425835,-0.126866
12.301605,1.074554,2.509730,0.071906
13.280257,1.372103,2.586279,0.316344
14.244993,1.780991,2.656405,0.577170
15.197017,2.265032,2.721099,0.817589
16.140087,2.732672,2.781306,1.005280
17.078894,3.057919,2.837843,1.117734
18.017862,3.133652,2.891364,1.142199
18.960695,2.924952,2.942368,1.073278
19.910513,2.486143,2.991248,0.910733
20.869852,1.935113,3.038306,0.660166
21.840836,1.404633,3.083781,0.339776
22.824844,0.994203,3.127850,-0.005814
23.821915,0.740527,3.170606,-0.300393
24.829561,0.619643,3.212035,-0.478612
47.749252,0.598542,3.865963,-0.513259
46.672138,0.678123,3.843147,-0.388427
45.570415,0.849805,3.819259,-0.162749
44.456203,1.138285,3.794505,0.129522
43.344650,1.532656,3.769183,0.427002
42.252956,1.980600,3.743674,0.683400
41.198257,2.398887,3.718396,0.875005
40.192509,2.694245,3.693681,0.991118
39.237656,2.790979,3.669637,1.026393
38.321098,2.661105,3.646001,0.978742
37.413231,2.342953,3.622024,0.851412
36.469814,1.929195,3.596485,0.657103
35.448170,1.523882,3.568072,0.421261
34.335686,1.197844,3.536185,0.180523
33.172447,0.973141,3.501720,-0.027227
32.031376,0.836643,3.466716,-0.178358
30.971701,0.761999,3.433074,-0.271810
30.009970,0.724554,3.401530,-0.322199
29.126921,0.706661,3.371663,-0.347204
28.284153,0.697073,3.342302,-0.360865
27.443048,0.687784,3.312113,-0.374280
26.597595,0.669138,3.280821,-0.401765
25.855766,0.621706,3.252534,-0.475288
25.630857,0.498541,3.243797,-0.696070
25.114798,0.447992,3.223457,-0.802980
24.356022,0.438122,3.192779,-0.825257
23.493383,0.429577,3.156719,-0.844955
22.594858,0.420279,3.117722,-0.866837
21.699053,0.410215,3.077269,-0.891074
20.809856,0.399110,3.035427,-0.918519
19.942808,0.387125,2.992869,-0.949007
19.123240,0.374358,2.950904,-0.982542
18.357744,0.360764,2.910052,-1.019533
17.618238,0.346376,2.868935,-1.060232
16.920767,0.331270,2.828542,-1.104821
16.282442,0.315485,2.790087,-1.153644
15.733926,0.299034,2.755819,-1.207199
15.244164,0.282320,2.724197,-1.264712
14.794962,0.265411,2.694287,-1.326478
14.416657,0.248225,2.668384,-1.393418
14.169420,0.230795,2.651086,-1.466226
13.996234,0.213418,2.638788,-1.544502
13.945403,0.196392,2.635150,-1.627642
14.067302,0.179407,2.643853,-1.718100
14.404780,0.162874,2.667560,-1.814776
15.129403,0.146903,2.716640,-1.917983
16.628033,0.131371,2.811090,-2.029727
19.591677,0.116514,2.975105,-2.149743
23.848520,0.102415,3.171722,-2.278724
24.856789,0.088895,3.213131,-2.420294
19.765909,0.076104,2.983959,-2.575649
13.922312,0.071033,2.633493,-2.644604
10.838666,0.075897,2.383120,-2.578375
9.628103,0.082607,2.264686,-2.493658
9.224824,0.092526,2.221898,-2.380264
9.199434,0.118138,2.219142,-2.135902
9.239573,0.145835,2.223496,-1.925280
9.270580,0.175212,2.226846,-1.741757
9.260534,0.205836,2.225762,-1.580677
9.197149,0.237490,2.218894,-1.437631
9.103578,0.269850,2.208667,-1.309887
8.960470,0.302373,2.192823,-1.196094
8.800004,0.334491,2.174752,-1.095146
8.615206,0.365818,2.153529,-1.005618
8.403895,0.395649,2.128695,-0.927228
8.125559,0.423467,2.095015,-0.859279
8.261113,0.920973,2.111559,-0.082325
8.728848,0.913846,2.166633,-0.090093
9.159629,0.901913,2.214806,-0.103237
9.550907,0.885459,2.256636,-0.121649
9.882803,0.864878,2.290796,-0.145167
10.139755,0.840735,2.316464,-0.173479
10.310340,0.813670,2.333147,-0.206200
10.379859,0.784478,2.339867,-0.242737
10.320138,0.754062,2.334097,-0.282281
10.081208,0.723403,2.310673,-0.323789
9.622009,0.693403,2.264053,-0.366144
9.023613,0.664766,2.199845,-0.408321
8.540730,0.637507,2.144846,-0.450190
8.610774,0.613040,2.153014,-0.489324
9.245065,0.594400,2.224090,-0.520202
10.161792,0.585451,2.318635,-0.535373
11.149516,0.580887,2.411396,-0.543199
12.082049,0.578209,2.491721,-0.547820
12.945853,0.572960,2.560776,-0.556940
13.746659,0.560354,2.620796,-0.579186
14.501633,0.535620,2.674261,-0.624331
15.202633,0.500185,2.721469,-0.692777
15.857664,0.459444,2.763653,-0.777738
16.479744,0.417391,2.802132,-0.873732
17.078629,0.375807,2.837828,-0.978680
17.661289,0.335323,2.871375,-1.092660
18.234524,0.296225,2.903317,-1.216637
18.805994,0.258619,2.934176,-1.352398
19.381250,0.222595,2.964306,-1.502400
19.968622,0.188166,2.994162,-1.670433
20.577909,0.155302,3.024218,-1.862383
21.222363,0.123947,3.055055,-2.087900
21.924086,0.094032,3.087586,-2.364117
22.722679,0.065506,3.123364,-2.725614
23.723104,0.038164,3.166449,-3.265859
25.310007,0.011673,3.231200,-4.450479
3962.143799,0.002497,8.284541,-5.992778
48.999611,0.014097,3.891812,-4.261778
46.323948,0.038486,3.835659,-3.257448
44.379326,0.062111,3.792774,-2.778834
42.566105,0.085173,3.751058,-2.463075
40.820553,0.107756,3.709186,-2.227889
39.140820,0.129831,3.667166,-2.041519
37.523079,0.151415,3.624956,-1.887732
35.932018,0.172722,3.581629,-1.756073
34.435009,0.193380,3.539074,-1.643096
32.976040,0.213648,3.495781,-1.543426
31.575127,0.233427,3.452370,-1.454886
30.222227,0.252653,3.408578,-1.375738
28.916906,0.271263,3.364426,-1.304666
27.658825,0.289190,3.319945,-1.240670
26.447594,0.306309,3.275165,-1.183162
25.281225,0.322521,3.230062,-1.131586
24.155804,0.337730,3.184525,-1.085507
23.070538,0.351789,3.138556,-1.044722
22.022757,0.364573,3.092076,-1.009030
21.008919,0.375988,3.044947,-0.978198
20.026331,0.385876,2.997048,-0.952240
19.075476,0.394079,2.948404,-0.931203
18.152218,0.400528,2.898793,-0.914972
17.253550,0.405087,2.848018,-0.903655
16.379646,0.407616,2.796039,-0.897431
15.525807,0.408066,2.742504,-0.896327
14.691824,0.406317,2.687291,-0.900622
13.875042,0.402319,2.630092,-0.910510
13.074570,0.395996,2.570669,-0.926351
12.287618,0.387325,2.508592,-0.948490
11.512857,0.376295,2.443464,-0.977382
10.748486,0.362896,2.374765,-1.013639
9.992406,0.347172,2.301825,-1.057936
9.243466,0.329134,2.223917,-1.111290
8.498707,0.308914,2.139914,-1.174692
8.286203,0.576187,2.114592,-0.551323
9.165801,0.676483,2.215479,-0.390848
10.119219,0.755976,2.314436,-0.279746
11.087581,0.873249,2.405826,-0.135534
12.057441,1.064781,2.489682,0.062769
13.023355,1.359491,2.566744,0.307111
13.982952,1.765606,2.637839,0.568494
14.936447,2.248167,2.703804,0.810115
15.885880,2.716845,2.765431,0.999471
16.833870,3.045952,2.823393,1.113813
17.783176,3.127213,2.878253,1.140142
18.736216,2.923739,2.930458,1.072863
19.694969,2.488337,2.980363,0.911614
20.661232,1.938490,3.028259,0.661909
21.636456,1.407575,3.074380,0.341868
22.621714,0.996053,3.118910,-0.003955
